Name, Fecha,Latchs,UserIo,SystemIo,Others,Application,Commit,Network,Cpu
DBC1, 2019-07-11 11:00:00, 60.33, 9.17, 178.33, 2.5, 7.67, 203.5, 0.17, 534.17
DBC1, 2019-07-11 12:00:00, 59.17, 12, 183.33, 2.33, 10.17, 225.5, 0, 544
DBC1, 2019-07-11 13:00:00, 76.8, 11.2, 226.6, 2.6, 12, 261.6, 0.2, 649
DBC1, 2019-07-11 14:00:00, 58, 10.5, 193.17, 2.33, 9, 224.83, 0, 552.5
DBC1, 2019-07-11 15:00:00, 76.8, 13, 232.2, 2.2, 16.8, 269.2, 0, 668.2
DBC1, 2019-07-11 16:00:00, 48.67, 31.83, 217.33, 1.83, 8, 251.5, 0.17, 588.5
DBC1, 2019-07-11 17:00:00, 65.33, 13.83, 193, 2.17, 8.67, 230.17, 0, 596.33
DBC1, 2019-07-11 18:00:00, 56.5, 12.17, 199.33, 2.17, 16, 220.67, 0.17, 571.17
DBC1, 2019-07-11 19:00:00, 62.67, 28, 230.5, 3.17, 15.33, 271.17, 0, 621
DBC1, 2019-07-11 20:00:00, 59.33, 11, 205, 2, 10.33, 233.33, 0.17, 545
DBC1, 2019-07-11 21:00:00, 59.5, 10.5, 198.67, 2.5, 10.5, 223.67, 0, 534.17
DBC1, 2019-07-11 22:00:00, 21.67, 19.5, 164.5, 1.17, 5.67, 117.17, 0.33, 431.33
DBC1, 2019-07-11 23:00:00, 23.5, 13.83, 193.17, 1.67, 5.83, 150.83, 0.33, 492.33
DBC1, 2019-07-12 00:00:00, 33.2, 97.2, 327.4, 3.2, 10.2, 354.4, 0.4, 794.2
DBC1, 2019-07-12 01:00:00, 39.83, 28.33, 206.17, 2.5, 17.83, 169, 0.5, 545.33
DBC1, 2019-07-12 02:00:00, 60.17, 8.5, 154.33, 2.83, 3.5, 203.33, 0, 493.17
DBC1, 2019-07-12 03:00:00, 55.16, 19.79, 193.4, 2.39, 6.7, 212.45, 0.14, 546.36
DBC1, 2019-07-12 04:00:00, 53.8, 20, 191.4, 2, 5.2, 229, 0.2, 567
DBC1, 2019-07-12 05:00:00, 68.67, 9.17, 159, 2.83, 5.33, 215.67, 0, 483.67
DBC1, 2019-07-12 06:00:00, 59.17, 8.33, 163.5, 2.17, 4.33, 207, 0, 490.83
DBC1, 2019-07-12 07:00:00, 45.83, 69.17, 308, 2.17, 6.5, 279.67, 0.17, 779
DBC1, 2019-07-12 08:00:00, 54.83, 11.67, 167.67, 2.17, 4.5, 194.33, 0, 476.83
DBC1, 2019-07-12 09:00:00, 54.67, 8.83, 171, 2.17, 5, 195.83, 0, 502.67
DBC1, 2019-07-12 10:00:00, 68, 9.6, 178, 2.2, 6.2, 216.6, 0.2, 528.8
DBC1, 2019-07-12 11:00:00, 66.5, 8.67, 178.5, 2.67, 6.17, 218.67, 0, 503.5
DBC1, 2019-07-12 12:00:00, 59.67, 8.67, 178.67, 2, 5.33, 201.67, 0.17, 500.5
DBC1, 2019-07-12 13:00:00, 64.5, 10.17, 175.67, 2.67, 6.33, 213.83, 0, 502.83
DBC1, 2019-07-12 14:00:00, 60.33, 10.17, 189.17, 2.33, 6.83, 212.83, 0, 519.83
DBC1, 2019-07-12 15:00:00, 51.43, 10.29, 168.14, 2, 8.43, 182.57, 0.14, 465.14
DBC1, 2019-07-12 16:00:00, 57.6, 58, 269.2, 2, 16, 286.2, 0.2, 772.2
DBC1, 2019-07-12 17:00:00, 73.67, 13.67, 206, 2.67, 9.67, 245.83, 0.17, 620.83
DBC1, 2019-07-12 18:00:00, 64.83, 10.33, 194.33, 2.5, 6.17, 224, 0.17, 576.5
DBC1, 2019-07-12 19:00:00, 68.17, 26.17, 214, 3.17, 6.83, 246.83, 0, 593.17
DBC1, 2019-07-12 20:00:00, 60.17, 9.67, 187.5, 2, 7.17, 202.83, 0.17, 516.67
DBC1, 2019-07-12 21:00:00, 62.33, 10.17, 188.67, 2.5, 7.17, 195.5, 0, 509.67
DBC1, 2019-07-12 22:00:00, 24.83, 21, 193, 1.67, 5.33, 133.33, 0.5, 531
DBC1, 2019-07-12 23:00:00, 25, 13.6, 189.4, 1.8, 4.8, 132.4, 0.2, 507.2
DBC1, 2019-07-13 00:00:00, 28.33, 89, 268.67, 4, 6.83, 294.17, 0.5, 654.83
DBC1, 2019-07-13 01:00:00, 33.83, 26.5, 207.5, 2.33, 12.33, 168, 0.5, 553.67
DBC1, 2019-07-13 02:00:00, 58.17, 9.5, 153.5, 2.83, 5, 200.17, 0.17, 507.33
DBC1, 2019-07-13 03:00:00, 34.82, 21.92, 192.46, 2.04, 6.21, 168.07, 0.35, 550.37
DBC1, 2019-07-13 04:00:00, 54, 16.43, 157.57, 1.86, 3.71, 217, 0, 498.86
DBC1, 2019-07-13 05:00:00, 60.6, 8.8, 163.6, 2.8, 5.8, 219.2, 0.2, 515.6
DBC1, 2019-07-13 06:00:00, 40, 22.2, 206.2, 2, 6.4, 179.8, 0.2, 629.8
DBC1, 2019-07-13 07:00:00, 30, 53.33, 296, 2.5, 5.5, 239.17, 0.67, 815.17
DBC1, 2019-07-13 08:00:00, 31.33, 16, 173.17, 1.83, 6, 153, 0.5, 517.67
DBC1, 2019-07-13 09:00:00, 30.17, 13.5, 171.5, 1.83, 4.33, 139.67, 0.33, 506.67
DBC1, 2019-07-13 10:00:00, 27.17, 17, 182.67, 1.83, 6.33, 139.17, 0.5, 522.5
DBC1, 2019-07-13 11:00:00, 27.4, 14.6, 183.8, 2, 6.2, 146.4, 0.2, 523.2
DBC1, 2019-07-13 12:00:00, 28.71, 25.57, 168.86, 2.14, 8.86, 133.86, 0.29, 518.71
DBC1, 2019-07-13 13:00:00, 28.43, 13.29, 157, 1.43, 5, 116.57, 0.43, 453.43
DBC1, 2019-07-13 14:00:00, 27.5, 17.33, 180.67, 1.67, 4.67, 136.33, 0.5, 519
DBC1, 2019-07-13 15:00:00, 28, 14, 182.83, 1.83, 6, 141.33, 0.33, 524.17
DBC1, 2019-07-13 16:00:00, 35.2, 45.4, 285.4, 2.6, 9, 240, 0.6, 787.8
DBC1, 2019-07-13 17:00:00, 29.6, 16.8, 192.8, 2, 7, 149, 0.4, 542
DBC1, 2019-07-13 18:00:00, 30.17, 19.33, 189.5, 1.83, 6.83, 146, 0.33, 524.67
DBC1, 2019-07-13 19:00:00, 27.17, 22.33, 212.83, 1.83, 7.5, 167.67, 0.5, 563
DBC1, 2019-07-13 20:00:00, 27, 16.33, 193.33, 2, 5.33, 154.67, 0.33, 532.5
DBC1, 2019-07-13 21:00:00, 28.83, 14.83, 188.17, 1.67, 4.67, 135.83, 0.5, 509
DBC1, 2019-07-13 22:00:00, 25, 17.67, 193.33, 1.5, 5.83, 141.5, 0.33, 519.83
DBC1, 2019-07-13 23:00:00, 26.17, 14.83, 187.5, 1.5, 5.67, 135.83, 0.33, 517.83
DBC1, 2019-07-14 00:00:00, 30.6, 92.2, 275.4, 3.4, 7.4, 287.6, 0.4, 688.4
DBC1, 2019-07-14 01:00:00, 39.17, 29.5, 208.17, 2.33, 11.67, 167, 0.5, 567.33
DBC1, 2019-07-14 02:00:00, 58.17, 10.5, 157.83, 2.33, 5.67, 184.83, 0.17, 500.17
DBC1, 2019-07-14 03:00:00, 40.07, 23.4, 196.43, 2.54, 5.65, 167.43, 0.3, 547.55
DBC1, 2019-07-14 04:00:00, 66, 28.4, 197.2, 2.4, 5, 271, 0, 576
DBC1, 2019-07-14 05:00:00, 65.33, 9.17, 160.17, 2.83, 4.17, 209.83, 0.17, 493.83
DBC1, 2019-07-14 06:00:00, 33.5, 20.83, 170.17, 2.33, 4, 138.5, 0.17, 499.67
DBC1, 2019-07-14 07:00:00, 31, 63.5, 293.83, 2.33, 7.17, 230.5, 0.5, 780.67
DBC1, 2019-07-14 08:00:00, 21.13, 12.13, 127.88, 1.38, 2.25, 106, 0.25, 376
DBC1, 2019-07-14 09:00:00, 33.17, 16.83, 177.5, 2, 5.17, 144.33, 0.5, 514.5
DBC1, 2019-07-14 10:00:00, 31.17, 18.33, 178.5, 2.17, 6.33, 139.33, 0.33, 515.83
DBC1, 2019-07-14 11:00:00, 30.2, 14, 180.6, 2, 5.6, 143.8, 0.4, 508.6
DBC1, 2019-07-14 12:00:00, 32.33, 15, 186.17, 2.33, 4.33, 143.5, 0.33, 519.5
DBC1, 2019-07-14 13:00:00, 29.67, 15.83, 191.17, 2, 7.5, 144.83, 0.33, 530.17
DBC1, 2019-07-14 14:00:00, 32.4, 18.6, 180.4, 2, 5, 136.6, 0.2, 501.2
DBC1, 2019-07-14 15:00:00, 28, 14.33, 176.33, 1.33, 4.33, 130, 0.33, 484.33
DBC1, 2019-07-14 16:00:00, 49.33, 48, 345, 3.33, 7.33, 266.67, 0.5, 918.33
DBC1, 2019-07-14 17:00:00, 31.83, 15.67, 184.83, 2.33, 4, 135.5, 0.17, 502.17
DBC1, 2019-07-14 18:00:00, 34.17, 17.5, 195.83, 2.17, 4.67, 140, 0.33, 528
DBC1, 2019-07-14 19:00:00, 37.2, 32.2, 247.8, 2.8, 5.2, 193.4, 0.4, 653.2
DBC1, 2019-07-14 20:00:00, 35.33, 16.17, 190, 2.33, 4, 142, 0.5, 522.33
DBC1, 2019-07-14 21:00:00, 34.6, 16, 190.6, 2.8, 4.8, 138, 0.2, 517
DBC1, 2019-07-14 22:00:00, 31, 18.14, 167, 2, 5.14, 122, 0.43, 452.57
DBC1, 2019-07-14 23:00:00, 36.83, 13.67, 191, 2.67, 5, 137, 0.33, 514.83
DBC1, 2019-07-15 00:00:00, 47.5, 89.67, 266.17, 4.67, 7.5, 267.5, 0.33, 678.67
DBC1, 2019-07-15 01:00:00, 52.67, 26.33, 211, 3.67, 15.5, 169.17, 0.5, 564.83
DBC1, 2019-07-15 02:00:00, 82.67, 11.33, 159.67, 4.5, 4.67, 189.67, 0, 522.33
DBC1, 2019-07-15 03:00:00, 108.97, 21.39, 213.91, 8.07, 9.41, 228.02, 0.17, 641.3
DBC1, 2019-07-15 04:00:00, 102.17, 19.33, 190.5, 5.67, 7, 238.83, 0.17, 590
DBC1, 2019-07-15 05:00:00, 86.33, 9, 162.83, 5.33, 5.83, 192.83, 0, 511.83
DBC1, 2019-07-15 06:00:00, 90.67, 9.83, 170.5, 4.83, 5.5, 211.83, 0.17, 520.33
DBC1, 2019-07-15 07:00:00, 132.2, 73.4, 378.2, 7.6, 9.6, 376.6, 0, 1027.4
DBC1, 2019-07-15 08:00:00, 92.17, 11.83, 181.67, 5.83, 6.67, 209.67, 0, 548.33
DBC1, 2019-07-15 09:00:00, 93.5, 8.67, 179.83, 5.5, 7.67, 216.33, 0.17, 559.33
DBC1, 2019-07-15 10:00:00, 100.6, 11.8, 184.6, 7, 7, 199.8, 0, 600.4
DBC1, 2019-07-15 11:00:00, 120.83, 9.83, 196.5, 8.83, 7, 225.5, 0.17, 650.67
DBC1, 2019-07-15 12:00:00, 129.17, 11, 213, 8.83, 10.67, 245.17, 0, 664.5
DBC1, 2019-07-15 13:00:00, 149, 12, 199.67, 11.17, 12.67, 218.17, 0.17, 673.33
DBC1, 2019-07-15 14:00:00, 138.5, 13.17, 203.33, 11.33, 9.17, 218.33, 0.17, 653
DBC1, 2019-07-15 15:00:00, 133.2, 10.8, 202.4, 11.6, 11.8, 227.4, 0.2, 651.2
DBC1, 2019-07-15 16:00:00, 186.4, 51.6, 324.8, 10.6, 12.6, 395.6, 0, 969.2
DBC1, 2019-07-15 17:00:00, 117.5, 11.83, 205.5, 10, 9.33, 201, 0.17, 621.5
DBC1, 2019-07-15 18:00:00, 135.33, 11.33, 209.67, 13, 16, 234.33, 0.17, 656.17
DBC1, 2019-07-15 19:00:00, 151.8, 29.2, 274.4, 11.6, 11.6, 295.4, 0, 799.4
DBC1, 2019-07-15 20:00:00, 141.29, 11.29, 188.43, 12.43, 7, 194.43, 0, 571
DBC1, 2019-07-15 21:00:00, 138, 13.33, 217, 11.67, 11.17, 230.33, 0.17, 644.17
DBC1, 2019-07-15 22:00:00, 70, 34, 226.8, 9.2, 10.6, 150, 0.6, 651.8
DBC1, 2019-07-15 23:00:00, 62.5, 18.5, 217.17, 6.67, 9.17, 146.5, 0.5, 591.17
DBC1, 2019-07-16 00:00:00, 43.17, 94.33, 292, 4, 10.67, 296.33, 0.5, 708.33
DBC1, 2019-07-16 01:00:00, 43, 30, 226, 2.67, 15.67, 160.33, 0.5, 587.83
DBC1, 2019-07-16 02:00:00, 77.67, 10.83, 175.67, 3.33, 7.5, 219.17, 0.17, 543.17
DBC1, 2019-07-16 03:00:00, 100.91, 21.98, 211.79, 7.6, 7.65, 217.78, 0.13, 611.71
DBC1, 2019-07-16 04:00:00, 72.6, 28.4, 215.4, 3.2, 9.2, 266.6, 0.2, 620.8
DBC1, 2019-07-16 05:00:00, 74.33, 10.67, 181.33, 3.17, 6.83, 211.33, 0, 540.5
DBC1, 2019-07-16 06:00:00, 75.29, 8.71, 162.57, 3.57, 6.29, 192.86, 0, 486.14
DBC1, 2019-07-16 07:00:00, 95.6, 93, 408.6, 5.6, 9.4, 363.6, 0.2, 1052
DBC1, 2019-07-16 08:00:00, 85.17, 13.83, 186.17, 5, 7.17, 201.67, 0, 554.17
DBC1, 2019-07-16 09:00:00, 104.33, 10.5, 195.33, 5.67, 8, 221, 0.17, 574.67
DBC1, 2019-07-16 10:00:00, 118, 16.67, 194.83, 8, 6.83, 216.5, 0, 582.67
DBC1, 2019-07-16 11:00:00, 110, 10.4, 195, 7.4, 9.4, 218.4, 0.2, 603.4
DBC1, 2019-07-16 12:00:00, 104, 9.5, 195.5, 6.17, 5.83, 223, 0, 567.33
DBC1, 2019-07-16 13:00:00, 102.33, 10, 199.33, 6.5, 6.17, 218.17, 0, 561.17
DBC1, 2019-07-16 14:00:00, 104.67, 10.83, 200.17, 8.5, 5.83, 213.83, 0.17, 582.67
DBC1, 2019-07-16 15:00:00, 114.83, 10.83, 204.5, 10.33, 6.67, 212.33, 0, 621.33
DBC1, 2019-07-16 16:00:00, 134.5, 42.5, 261, 9.67, 6.83, 296.83, 0.17, 766.83
DBC1, 2019-07-16 17:00:00, 120.8, 11.4, 200.4, 10.2, 6, 210, 0, 601.2
DBC1, 2019-07-16 18:00:00, 158.67, 12.33, 208.67, 16.17, 9.33, 216.33, 0.17, 629.33
DBC1, 2019-07-16 19:00:00, 117.67, 26.33, 223.33, 9, 7.5, 232.83, 0, 628.33
DBC1, 2019-07-16 20:00:00, 106.29, 8.57, 178.86, 7.71, 6.43, 180.14, 0.14, 502
DBC1, 2019-07-16 21:00:00, 121.5, 11.17, 208.67, 9.5, 5.83, 201, 0, 592
DBC1, 2019-07-16 22:00:00, 82.5, 23.83, 215.67, 10, 8.83, 147, 0.33, 615.17
DBC1, 2019-07-16 23:00:00, 63, 18.8, 205, 7.8, 8.4, 147, 0.4, 580.2
DBC1, 2019-07-17 00:00:00, 78.17, 98.17, 295, 9, 9.5, 272, 0.5, 751.17
DBC1, 2019-07-17 01:00:00, 73.83, 33.33, 231.5, 7.5, 14.17, 172.33, 0.5, 629
DBC1, 2019-07-17 02:00:00, 119.83, 10.83, 180.33, 9, 8, 201.67, 0, 597.67
DBC1, 2019-07-17 03:00:00, 121.27, 21.19, 219.9, 8.82, 10.78, 222.74, 0.15, 654.61
DBC1, 2019-07-17 04:00:00, 122.5, 20.33, 209.67, 8.5, 5.5, 248.33, 0, 652.83
DBC1, 2019-07-17 05:00:00, 118.6, 11.4, 180.8, 9.2, 5, 201.6, 0, 583.2
DBC1, 2019-07-17 06:00:00, 86.33, 6.89, 124.22, 6.67, 4.67, 126.89, 0.11, 405
DBC1, 2019-07-17 07:00:00, 141, 61.83, 326.17, 10.83, 8.33, 317.83, 0, 941
DBC1, 2019-07-17 08:00:00, 123.67, 13.33, 196.83, 9.5, 8.5, 213, 0.17, 632
DBC1, 2019-07-17 09:00:00, 98.75, 7.88, 148.63, 6, 6.25, 166, 0, 470.5
DBC1, 2019-07-17 10:00:00, 152.33, 11.83, 220.17, 13, 12.17, 236, 0.17, 718.33
DBC1, 2019-07-17 11:00:00, 144.8, 11.6, 218, 11.2, 13, 239.2, 0, 716.4
DBC1, 2019-07-17 12:00:00, 122.33, 11.83, 221.5, 7.17, 12, 241.83, 0.17, 678.5
DBC1, 2019-07-17 13:00:00, 138.33, 12.5, 220.83, 9.17, 18.83, 238.33, 0.17, 676.33
DBC1, 2019-07-17 14:00:00, 153, 14, 228.5, 10.17, 13.5, 253.17, 0, 709.5
DBC1, 2019-07-17 15:00:00, 161.17, 12.17, 226.17, 11.5, 12.17, 236.5, 0.17, 698.83
DBC1, 2019-07-17 16:00:00, 169.67, 44.83, 295.67, 10.33, 15.83, 322.17, 0, 844.67
DBC1, 2019-07-17 17:00:00, 119.4, 13.4, 223.4, 6.6, 16.6, 240, 0.2, 625
DBC1, 2019-07-17 18:00:00, 156.2, 15.6, 274.8, 8.4, 12.6, 291.2, 0, 803.6
DBC1, 2019-07-17 19:00:00, 117.17, 27.83, 248.83, 8, 20.17, 271.83, 0.17, 693.67
DBC1, 2019-07-17 20:00:00, 128, 13.17, 225.67, 10, 12.67, 225.17, 0.17, 633.33
DBC1, 2019-07-17 21:00:00, 140.67, 13.67, 234.5, 9.67, 13.5, 216.17, 0, 651.67
DBC1, 2019-07-17 22:00:00, 78.33, 31.83, 241.83, 8.67, 11.5, 168.83, 0.67, 678.5
DBC1, 2019-07-17 23:00:00, 68, 20.17, 221.67, 7.33, 7.83, 142.5, 0.33, 615.5
DBC1, 2019-07-18 00:00:00, 67, 83.33, 259.17, 6.5, 6, 248.33, 0.5, 659
DBC1, 2019-07-18 01:00:00, 75.67, 32.5, 239.33, 7.17, 15, 167.5, 0.33, 629.67
DBC1, 2019-07-18 02:00:00, 126.5, 13.17, 183, 7.83, 6.33, 204.67, 0.17, 583.67
DBC1, 2019-07-18 03:00:00, 133.16, 24.12, 239.49, 9.59, 9.91, 230.56, 0.15, 679.04
DBC1, 2019-07-18 04:00:00, 144.67, 22.5, 224.67, 11.17, 8.33, 254.83, 0, 684
DBC1, 2019-07-18 05:00:00, 124.8, 11, 189.6, 11.8, 4.4, 195.6, 0.2, 592.8
DBC1, 2019-07-18 06:00:00, 165.2, 11.8, 235.4, 11, 6.2, 245.2, 0, 728.8
DBC1, 2019-07-18 07:00:00, 127.5, 74, 330.5, 9.17, 6.5, 300.5, 0.17, 914
DBC1, 2019-07-18 08:00:00, 139.17, 14.5, 205.17, 9.67, 7.67, 212.83, 0, 622.33
DBC1, 2019-07-18 09:00:00, 166.83, 11.17, 215.17, 10, 7.5, 223.83, 0.17, 649.67
DBC1, 2019-07-18 10:00:00, 170.17, 12.33, 229.33, 12.5, 12.17, 232.5, 0, 711.83
DBC1, 2019-07-18 11:00:00, 152.83, 22.67, 245.5, 11, 22.17, 243.67, 0.17, 673.17
DBC1, 2019-07-18 12:00:00, 146.8, 12, 236.6, 8.8, 12.4, 232.2, 0.2, 694
DBC1, 2019-07-18 13:00:00, 181.17, 15.17, 243.17, 12, 13.83, 247, 0, 703.83
DBC1, 2019-07-18 14:00:00, 172.83, 14.17, 229.5, 11.67, 10.67, 229.67, 0.17, 683.33
DBC1, 2019-07-18 15:00:00, 107, 10.57, 192.29, 5.29, 8.43, 184, 0.14, 540.29
DBC1, 2019-07-18 16:00:00, 129.33, 46, 294.17, 7.33, 8, 317.33, 0, 806.5
DBC1, 2019-07-18 17:00:00, 125.6, 13.4, 233, 7.4, 9.4, 235, 0.2, 674.6
DBC1, 2019-07-18 18:00:00, 134.33, 13.67, 241.83, 8.33, 11.83, 244.83, 0, 674.33
DBC1, 2019-07-18 19:00:00, 143.67, 30.17, 270.17, 10.5, 8.5, 271.33, 0.17, 745.5
DBC1, 2019-07-18 20:00:00, 158.5, 14.83, 245, 14.33, 9.67, 238.5, 0.17, 672.67
DBC1, 2019-07-18 21:00:00, 124.83, 12.83, 235.17, 7.83, 9.83, 232.5, 0, 622.67
DBC1, 2019-07-18 22:00:00, 55.8, 27.6, 240, 6, 7.4, 154.2, 0.4, 622.8
DBC1, 2019-07-18 23:00:00, 64.5, 23, 235.33, 6, 9, 150.5, 0.5, 619.33
DBC1, 2019-07-19 00:00:00, 89.83, 101.33, 330.17, 8.83, 11.17, 297.33, 0.5, 801.83
DBC1, 2019-07-19 01:00:00, 82.5, 36, 248.83, 9.17, 14.5, 154.83, 0.33, 651
DBC1, 2019-07-19 02:00:00, 141, 12.33, 206, 11.33, 11.17, 210.5, 0.17, 619.5
DBC1, 2019-07-19 03:00:00, 98.35, 23.37, 248.27, 6.47, 14.23, 222.83, 0.13, 622.22
DBC1, 2019-07-19 04:00:00, 139.5, 21, 246.33, 11.33, 9.33, 240.33, 0.17, 697.5
DBC1, 2019-07-19 05:00:00, 125.5, 11.83, 215.17, 9.5, 9, 206, 0, 596.17
DBC1, 2019-07-19 06:00:00, 134.5, 11.67, 222.17, 10.33, 9.5, 204.5, 0.17, 611
DBC1, 2019-07-19 07:00:00, 71.17, 70, 345.83, 2.83, 16, 341.17, 0, 836.17
DBC1, 2019-07-19 08:00:00, 75.67, 13.33, 214, 3.17, 10, 229.5, 0.17, 549.5
DBC1, 2019-07-19 09:00:00, 74, 11.67, 211.17, 3.5, 11.17, 194.33, 0.17, 545.67
DBC1, 2019-07-19 10:00:00, 71.8, 13.6, 222.2, 3, 22.6, 237, 0, 556.6
DBC1, 2019-07-19 11:00:00, 70.5, 13.5, 231.33, 3.17, 12.67, 222, 0.17, 585.5
DBC1, 2019-07-19 12:00:00, 73.43, 10.86, 194.14, 3, 12.57, 182.14, 0.29, 483.29
DBC1, 2019-07-19 13:00:00, 73.5, 11.5, 227.5, 3.33, 13.67, 213.17, 0, 562.33
DBC1, 2019-07-19 14:00:00, 78.5, 13.5, 231.67, 3.33, 12.33, 208.83, 0.17, 560.17
DBC1, 2019-07-19 15:00:00, 90.5, 13.83, 233.17, 4.33, 14.67, 225, 0.17, 573.17
DBC1, 2019-07-19 16:00:00, 108.8, 48.2, 311.4, 5.4, 21.2, 300.4, 0, 768
DBC1, 2019-07-19 17:00:00, 117.67, 18, 255.67, 6.17, 19.67, 249.33, 0.17, 630.17
DBC1, 2019-07-19 18:00:00, 142.33, 18, 290.5, 7, 27.17, 286.67, 0, 694
DBC1, 2019-07-19 19:00:00, 131, 36, 321, 9, 17.4, 290.2, 0.2, 774.6
DBC1, 2019-07-19 20:00:00, 92.5, 13.17, 231, 6.17, 11.83, 192, 0, 550.67
DBC1, 2019-07-19 21:00:00, 109.33, 14.5, 238, 7.17, 13.33, 200.17, 0.17, 568.67
DBC1, 2019-07-19 22:00:00, 64.4, 33, 246, 6.2, 17, 133.4, 0.2, 588.2
DBC1, 2019-07-19 23:00:00, 67.4, 26, 285, 8.2, 13.8, 158.8, 0.2, 690
DBC1, 2019-07-20 00:00:00, 72.17, 85.5, 323, 8.33, 13, 279.83, 0.33, 731.33
DBC1, 2019-07-20 01:00:00, 63.57, 30.43, 241.86, 8.57, 15.57, 140, 0.29, 574
DBC1, 2019-07-20 02:00:00, 143.6, 14.4, 220.8, 11.4, 10.6, 196.4, 0, 605.2
DBC1, 2019-07-20 03:00:00, 69.97, 31.06, 271.61, 8.2, 14.5, 156.9, 0.16, 627.72
DBC1, 2019-07-20 04:00:00, 126, 25.83, 258.67, 9.17, 11, 253.67, 0.17, 651.5
DBC1, 2019-07-20 05:00:00, 130.17, 12.83, 231.17, 11.67, 9.5, 188, 0, 614.67
DBC1, 2019-07-20 06:00:00, 58.17, 26, 237, 6.33, 10, 137.67, 0.17, 599.17
DBC1, 2019-07-20 07:00:00, 54, 66.29, 338.14, 4.57, 10.71, 214.14, 0.43, 764.71
DBC1, 2019-07-20 08:00:00, 59.17, 23.5, 253, 6.67, 13.83, 130, 0.17, 608
DBC1, 2019-07-20 09:00:00, 78, 21.6, 251.8, 10.4, 14, 127, 0.2, 614.6
DBC1, 2019-07-20 10:00:00, 64.33, 22.5, 258, 8, 14.33, 127.17, 0.17, 624.33
DBC1, 2019-07-20 11:00:00, 61.67, 22.5, 263.5, 8.83, 14.83, 129, 0.17, 620.67
DBC1, 2019-07-20 12:00:00, 55, 19.57, 229, 8.57, 12, 116.29, 0.14, 532
DBC1, 2019-07-20 13:00:00, 42.29, 19.86, 224.86, 4.43, 14.43, 113.86, 0.14, 504.43
DBC1, 2019-07-20 14:00:00, 57.17, 26.33, 268, 5.83, 12.83, 132.5, 0.17, 608.5
DBC1, 2019-07-20 15:00:00, 57.8, 22.8, 268.2, 7.2, 14.2, 130.4, 0, 613.6
DBC1, 2019-07-20 16:00:00, 62.29, 46.57, 292.43, 6.71, 13.71, 186.86, 0.29, 674.43
DBC1, 2019-07-20 17:00:00, 71.33, 25.33, 275.5, 10, 13.33, 132, 0.17, 622.5
DBC1, 2019-07-20 18:00:00, 59.17, 29, 277.83, 8.5, 19, 126.33, 0.17, 623.33
DBC1, 2019-07-20 19:00:00, 61.83, 35.67, 297.17, 7.83, 12.67, 163.33, 0.17, 667
DBC1, 2019-07-20 20:00:00, 45.33, 24.33, 269.83, 4.83, 16.67, 125.33, 0.17, 578
DBC1, 2019-07-20 21:00:00, 56.8, 26.2, 276, 6, 18.8, 127.2, 0, 594.4
DBC1, 2019-07-20 22:00:00, 55.17, 29, 275, 7.5, 14.5, 124.67, 0.17, 608.17
DBC1, 2019-07-20 23:00:00, 57.83, 26.5, 277, 15.5, 16.33, 120.83, 0.17, 611.17
DBC1, 2019-07-21 00:00:00, 65.5, 104.17, 363.83, 8.83, 20, 271.83, 0.17, 757.17
DBC1, 2019-07-21 01:00:00, 66.5, 46.67, 308.83, 9.5, 23.83, 149.83, 0.17, 677.17
DBC1, 2019-07-21 02:00:00, 107.67, 16.33, 247, 8.17, 13.83, 205.33, 0.17, 579.67
DBC1, 2019-07-21 03:00:00, 65.22, 57.04, 304.42, 9.14, 22.83, 156.68, 0.12, 642.94
DBC1, 2019-07-21 04:00:00, 111.8, 26, 284, 8.8, 14, 249.8, 0, 670.8
DBC1, 2019-07-21 05:00:00, 134.17, 18.5, 257.17, 11.33, 30.17, 220.5, 0.17, 597.33
DBC1, 2019-07-21 06:00:00, 85.67, 32.17, 265.33, 12, 13.5, 136.33, 0, 631.5
DBC1, 2019-07-21 07:00:00, 58.33, 71.83, 398.17, 6.67, 12.83, 246.83, 0.33, 840.83
DBC1, 2019-07-21 08:00:00, 46.33, 28.5, 267.17, 5.33, 13.17, 135, 0.17, 557.33
DBC1, 2019-07-21 09:00:00, 49.4, 27.8, 269.6, 6.4, 17, 132.8, 0.2, 575.8
DBC1, 2019-07-21 10:00:00, 49.17, 32.33, 275, 7, 18.5, 130.17, 0, 588.83
DBC1, 2019-07-21 11:00:00, 52.83, 25.33, 269.17, 8, 16, 124.33, 0.17, 581.5
DBC1, 2019-07-21 12:00:00, 62.67, 31.17, 276.17, 9.5, 20, 122.67, 0.17, 616.67
DBC1, 2019-07-21 13:00:00, 60.33, 41.5, 285.33, 8.5, 21, 119.17, 0.17, 614.17
DBC1, 2019-07-21 14:00:00, 59.33, 53, 299.33, 9.83, 25.33, 122, 0, 636.83
DBC1, 2019-07-21 15:00:00, 53.4, 58, 293, 9.4, 24.2, 119.2, 0.2, 614.8
DBC1, 2019-07-21 16:00:00, 61.17, 74.67, 361.33, 10.17, 25.83, 192.67, 0.17, 777.17
DBC1, 2019-07-21 17:00:00, 76.6, 72.4, 363.8, 14.6, 28, 149.8, 0, 777
DBC1, 2019-07-21 18:00:00, 57.5, 84.5, 313.5, 9.67, 28, 126.83, 0.17, 638.67
DBC1, 2019-07-21 19:00:00, 65.5, 91, 341.17, 11.83, 33, 151.67, 0.17, 719.5
